지번주소,도로명주소,사업장명,좌표정보(X),좌표정보(Y),문화체육업종명
서울특별시 강동구 성내동 469-4,"서울특별시 강동구 성내로18길 46, -1층 (성내동)",에이앤 프리햅(AN PREHAB),211251.031521663    ,446997.779797512    ,체력단련장업
서울특별시 강동구 길동 414-4,"서울특별시 강동구 천호대로175길 42, 지층 103호 (길동)",라곰트레이닝 강동,212078.284279369    ,448257.541433568    ,체력단련장업
서울특별시 강동구 암사동 509 선사현대아파트,"서울특별시 강동구 상암로 11 (암사동, 선사현대아파트)",엔터핏 암사점,211047.878697259    ,450021.504957301    ,체력단련장업
서울특별시 강동구 둔촌동 51,서울특별시 강동구 천호대로 1200 (둔촌동),노블레스클럽,212714.696142279    ,448035.586198761    ,체력단련장업
서울특별시 강동구 천호동 427-3,"서울특별시 강동구 올림픽로 660, B201호 (천호동, 엘크루상가)",오늘의 피티(PT),210935.038615054    ,448663.480515858    ,체력단련장업
서울특별시 강동구 길동 474,"서울특별시 강동구 천호대로 1239, 상가동 지층 101호 (길동)",트레이브짐 길동지점,213115.129485478    ,448395.566574387    ,체력단련장업
서울특별시 강동구 길동 412-8,"서울특별시 강동구 양재대로 1465, 8층 (길동)",화이트짐 길동점,212241.599163626    ,448298.45939367     ,체력단련장업
서울특별시 강동구 명일동 48-3 3층,"서울특별시 강동구 동남로73길 17 (명일동, 우진빌딩)",홍'S PT,213632.141350282    ,450066.954643234    ,체력단련장업
서울특별시 강동구 성내동 420-42 지층,"서울특별시 강동구 성안로 71, 지층 (성내동)",New body PT gym,211558.819080722    ,447536.982098296    ,체력단련장업
서울특별시 강동구 성내동 448-7,"서울특별시 강동구 성안로 7, 201호 (성내동, 강림빌딩)",운동센터+1℃,211324.022842093    ,446930.379410235    ,체력단련장업
서울특별시 강동구 암사동 501-24 예지빌딩 지하1층,"서울특별시 강동구 올림픽로 780, 예지빌딩 지하1층 (암사동)",GOGO GYM,211241.824259656    ,449823.926526829    ,체력단련장업
서울특별시 강남구 논현동 242-14 GOOD,"서울특별시 강남구 선릉로127길 10, GOOD 401호 (논현동)",AML(Athletic Movement Lab),203541.989318834    ,445931.574988983    ,체력단련장업
서울특별시 강남구 역삼동 765-25 다른빌딩,"서울특별시 강남구 도곡로 323, 다른빌딩 지하1층 (역삼동)",주식회사 데일리앤핏,204470.591943887    ,443764.699898722    ,체력단련장업
서울특별시 강남구 논현동 193-8,"서울특별시 강남구 논현로113길 13, 지하1층 (논현동)",제로원짐 헬스&PT 언주역점,202766.491643233    ,445118.182376556    ,체력단련장업
서울특별시 강남구 신사동 553-25,"서울특별시 강남구 도산대로25길 43, 3층 (신사동)",리얼핏짐,202212.420652565    ,446678.792630235    ,체력단련장업
서울특별시 강남구 역삼동 672-32,서울특별시 강남구 언주로93길 32-8 (역삼동),카노(KANO),203402.326323172    ,444618.043277822    ,체력단련장업
서울특별시 강남구 일원동 619-1 현대빌딩,"서울특별시 강남구 개포로 628, 현대빌딩 지하1층 (일원동)",호짐 헬스&PT 일원점,207145.375975717    ,443544.507397894    ,체력단련장업
서울특별시 강남구 청담동 92-22 드림빌딩,"서울특별시 강남구 압구정로80길 35, 드림빌딩 지하1층 (청담동)",우리짐 청담PT,203801.37625083     ,446909.674818958    ,체력단련장업
서울특별시 강남구 논현동 230-18,"서울특별시 강남구 언주로113길 16, 지하1층 (논현동)",도넛 PT 스튜디오,203111.992298022    ,445234.652340061    ,체력단련장업
서울특별시 강남구 논현동 192-4,"서울특별시 강남구 논현로 611, 지하1층 (논현동)",바디쉬휘트니스(언주역점),202857.844551108    ,445114.648923458    ,체력단련장업
서울특별시 강남구 논현동 3-15,"서울특별시 강남구 도산대로6길 15, 지하1층 (논현동)",드래곤짐,201872.403440328    ,445952.75898316     ,체력단련장업
서울특별시 강남구 청담동 87-5,"서울특별시 강남구 도산대로 413, 지하2층 (청담동)",(주)피기블라인더스,203528.349449318    ,446838.867042938    ,체력단련장업
서울특별시 강남구 청담동 32-5,"서울특별시 강남구 삼성로133길 12, 지하1층 (청담동)",짐로드,204218.393902727    ,446381.035094644    ,체력단련장업
서울특별시 강남구 논현동 49 선양빌딩,"서울특별시 강남구 강남대로 570, 선양빌딩 지하1층 B01호 (논현동)",바른PT,201785.987184689    ,445622.784336132    ,체력단련장업
서울특별시 강남구 역삼동 648-9,"서울특별시 강남구 테헤란로 129, B1층 (역삼동)","버핏그라운드 역삼 별관, 팀버핏 역삼",202779.506385614    ,444212.378808772    ,체력단련장업
서울특별시 송파구 삼전동 176 우진빌딩,"서울특별시 송파구 백제고분로32길 17, 우진빌딩 지하1층 (삼전동)",서세환 짐,208340.659370942    ,444283.764274575    ,체력단련장업
서울특별시 송파구 송파동 47-6 유정빌딩,"서울특별시 송파구 백제고분로 419, 유정빌딩 지하1, 지상2층 (송파동)",오하운 GYM,209715.260553961    ,445142.562187603    ,체력단련장업
"서울특별시 송파구 문정동 620 송파 푸르지오시티상가 220,221호","서울특별시 송파구 새말로 62, 송파 푸르지오시티 (문정동)",바디클락,210654.50616628     ,442070.575741668    ,체력단련장업
서울특별시 강동구 성내동 442-12,"서울특별시 강동구 양재대로81길 32, 지층 (성내동)",MJ fitness,211645.785310595    ,446796.048759474    ,체력단련장업
서울특별시 송파구 송파동 47-9 대우빌딩,"서울특별시 송파구 백제고분로 411, 대우빌딩 지하1층 (송파동)",플랜에이 스튜디오,209679.633632542    ,445087.259491297    ,체력단련장업
서울특별시 송파구 송파동 16-1 덕원빌딩,"서울특별시 송파구 백제고분로41길 15, 덕원빌딩 (송파동)",피오,209451.108678086    ,445017.285492021    ,체력단련장업
"서울특별시 송파구 문정동 642-3 문정에스케이브이원지엘메트로시티 B동 318,319,320호","서울특별시 송파구 법원로 128, 문정에스케이브이원지엘메트로시티 B동 318,319,320호 (문정동)",퍼포먼스 피지오 트레이닝 센터(Perform Physio),                    ,                    ,체력단련장업
서울특별시 송파구 삼전동 111 삼전동썬프라자,"서울특별시 송파구 석촌호수로 156, 삼전동썬프라자 (삼전동)",젠틀브로스짐,208265.829073588    ,444957.463368081    ,체력단련장업
서울특별시 송파구 삼전동 131-5 서울빌딩,"서울특별시 송파구 삼학사로 81, 서울빌딩 (삼전동)",근육터짐 지방빠짐 2호점,208496.260053809    ,444695.959466977    ,체력단련장업
서울특별시 송파구 방이동 45-2 금복빌딩 지하1층,"서울특별시 송파구 위례성대로 18, 금복빌딩 (방이동)",아이디얼바디(IDEAL BODY),210031.154818512    ,446040.044744713    ,체력단련장업
서울특별시 송파구 석촌동 286-5 지하1층,"서울특별시 송파구 백제고분로 364, 대준빌딩 (석촌동)",더랩스휘트니스석촌,209378.111028471    ,444712.163769183    ,체력단련장업
서울특별시 송파구 가락동 166-10 진넥스베르디엠,"서울특별시 송파구 동남로 234, 진넥스베르디엠 2층 (가락동)",핏퍼스트,211724.525573665    ,443912.576699154    ,체력단련장업
서울특별시 송파구 문정동 111-9 MK빌딩,"서울특별시 송파구 새말로 177, MK빌딩 (문정동)",크로스핏 힙스터 (Crossfit Hipster),211619.645681626    ,442686.000741947    ,체력단련장업
서울특별시 송파구 송파동 84-7 영빌딩,"서울특별시 송파구 송파대로 422, 영빌딩 지하1층 (송파동)",몬스터P.T 뷰티필라테스,209484.320725356    ,444751.41436612     ,체력단련장업
서울특별시 송파구 문정동 642-3 문정에스케이브이원지엘메트로시티,"서울특별시 송파구 법원로 128, 문정에스케이브이원지엘메트로시티 (문정동)",엘엑스 피트니스 문정점,                    ,                    ,체력단련장업
서울특별시 송파구 잠실동 184-4,서울특별시 송파구 올림픽로 120 (잠실동),H2GYM (에치치투짐),207363.396086384    ,445465.379464155    ,체력단련장업
서울특별시 송파구 방이동 108-10 성보빌딩,"서울특별시 송파구 백제고분로 455, 성보빌딩 2층 (방이동)",DOUBLE S GYM,209876.828944913    ,445462.453117162    ,체력단련장업
서울특별시 송파구 문정동 652-5 문정아이파크,"서울특별시 송파구 법원로4길 6, 문정아이파크 3층 (문정동)",리키PT STUDIO,                    ,                    ,체력단련장업
서울특별시 강동구 성내동 429-4,"서울특별시 강동구 양재대로89길 17, 2층 (성내동)",스타트라인,211810.887327873    ,447150.851903181    ,체력단련장업
서울특별시 강동구 천호동 425-5 대우 한강 베네시티,"서울특별시 강동구 올림픽로 664, 2층 (천호동, 대우 한강 베네시티)",주식회사 씨에이치 휘트니스,210970.75707265     ,448713.31669728     ,체력단련장업
서울특별시 강동구 천호동 25-6,"서울특별시 강동구 양재대로 1609 (천호동, 조희빌딩)",크로스핏 지케이,212605.500099383    ,449677.002959155    ,체력단련장업
서울특별시 강동구 암사동 515-17,서울특별시 강동구 상암로4가길 7 (암사동),차선생 body factory,211053.912161153    ,449759.28636509     ,체력단련장업
서울특별시 강동구 길동 367-4,"서울특별시 강동구 양재대로 1495 (길동, 만종빌딩)",길동역점 스포애니 (주)케이디헬스케어,212328.5091793      ,448576.834909489    ,체력단련장업
서울특별시 강동구 성내동 244,서울특별시 강동구 천호대로 1116 (성내동),펄스짐,211878.097723811    ,448049.826281484    ,체력단련장업
서울특별시 강동구 성내동 428-5 오스카 상가 3층,서울특별시 강동구 양재대로 1355 (성내동),엘리트짐,211912.282694478    ,447248.126116539    ,체력단련장업
서울특별시 강동구 명일동 346-4 명일동파크빌딩,"서울특별시 강동구 상암로 196, 명일동파크빌딩 4, 5층 (명일동)",굽은다리역점 스포애니 (주)케이디헬스케어,212670.444664387    ,449336.13642424     ,체력단련장업
서울특별시 강동구 천호동 333-46 호진빌딩,"서울특별시 강동구 올림픽로 697, 호진빌딩 1102호 (천호동)",연세헬스,210970.367147465    ,449058.554810617    ,체력단련장업
서울특별시 강동구 천호동 234-6 일주빌딩,"서울특별시 강동구 구천면로 304, 일주빌딩 (천호동)",스포애니 천호초교점 (주)케이디헬스케어,211853.659176909    ,449388.465849174    ,체력단련장업
서울특별시 강동구 명일동 312-76,"서울특별시 강동구 양재대로143길 7, 청안빌딩 (명일동)",짐 클락,212608.141729557    ,449916.876103636    ,체력단련장업
서울특별시 강동구 둔촌동 59-9,서울특별시 강동구 명일로 167 (둔촌동),피트니즈PT 둔촌점,212705.488431864    ,447969.820946473    ,체력단련장업
서울특별시 강동구 명일동 312-216 프라임빌딩,"서울특별시 강동구 고덕로38길 39-17, 프라임빌딩 (명일동)",슬림앤스트롱 강동점,212629.979839061    ,450062.070217207    ,체력단련장업
서울특별시 강동구 길동 137-2,"서울특별시 강동구 명일로 200-33, 3층 (길동)",UC PT&YOGA,212965.785141433    ,448321.785705448    ,체력단련장업
서울특별시 강동구 명일동 47-1 세종프라자,"서울특별시 강동구 동남로75길 29, 세종프라자 (명일동)",TEAMK 퍼스널트레이닝,213584.864293281    ,450222.008091583    ,체력단련장업
서울특별시 강동구 상일동 341-1,"서울특별시 강동구 상일로 15, 2층 (상일동)",로드스타 휘트니스,215212.435233218    ,449586.281119385    ,체력단련장업
서울특별시 강동구 성내동 111-6 한스빌딩,"서울특별시 강동구 풍성로 92, 한스빌딩 -1호 (성내동)",스웨트 원(SWEAT ONE),210748.16254024     ,447821.695908669    ,체력단련장업
서울특별시 중랑구 면목동 103-6 봄작시티 201,"서울특별시 중랑구 겸재로 201, 2층 (면목동, 봄작시티 201)",센츄럴 바디 휘트니스,207873.646206267    ,454097.631862817    ,체력단련장업
서울특별시 서초구 서초동 1327-15 스타크 강남빌딩,"서울특별시 서초구 강남대로53길 8, 스타크 강남빌딩 (서초동)",더짐 주식회사,202407.97558606     ,443592.823707003    ,체력단련장업
서울특별시 도봉구 방학동 707-6,"서울특별시 도봉구 도봉로 684, 모비우스스퀘어 10층 (방학동)",콤마짐 방학역점,203783.2123426      ,462550.457289488    ,체력단련장업
