지번주소,도로명주소,사업장명,좌표정보(X),좌표정보(Y)
서울특별시 강남구 대치동 955-23,"서울특별시 강남구 역삼로83길 12, 지상1층 (대치동)",잉꼬세탁,205214.526208992    ,444686.361805139    
서울특별시 강남구 논현동 225-6 논현 아이파크,"서울특별시 강남구 언주로 615, 논현 아이파크 103동 지하1층 B106호 (논현동)",아이파크세탁,203108.361768367    ,445369.429120975    
서울특별시 강남구 삼성동 144-14 채널리저브,"서울특별시 강남구 삼성로 517, 지하1층 B110호 (삼성동, 채널리저브)",딕스,204828.180350057    ,445089.672895407    
서울특별시 금천구 독산동 1006-67 1층,"서울특별시 금천구 범안로16길 8-7, 1층 (독산동)",미미,190609.656417519    ,440400.930631592    
서울특별시 동작구 신대방동 688-21,서울특별시 동작구 신대방13길 36 (신대방동),화이트세탁,191855.96589943     ,442887.648093075    
서울특별시 동작구 사당동 1035-45,"서울특별시 동작구 사당로26길 106, 1층 (사당동)",모아세탁소,197972.744101082    ,441874.187141803    
서울특별시 동작구 흑석동 327 청호상가 101동,"서울특별시 동작구 서달로2길 29, 101동 (흑석동,청호상가)",청호세탁,196666.789371257    ,444346.32170711     
서울특별시 동작구 신대방동 706 보라매우성상가 1층상가 139호,"서울특별시 동작구 보라매로5길 5 (신대방동,보라매우성상가 1층상가 139호)",우성매직크리닝,193311.831569946    ,443352.67250352     
서울특별시 동작구 사당동 300-72,서울특별시 동작구 사당로16아길 3 (사당동),초원세탁소,197412.74676116     ,442064.800702736    
서울특별시 동작구 사당동 263-1,"서울특별시 동작구 사당로13길 48-3, 1층 (사당동)",그린세탁,197432.668876114    ,442677.702056154    
서울특별시 동작구 본동 494,서울특별시 동작구 노량진로23가길 23 (본동),삼성세탁,195580.736177946    ,445764.45259219     
서울특별시 동작구 사당동 260-14 외 1필지,서울특별시 동작구 사당로17라길 12 (사당동),두산명품세탁,197475.552574843    ,442592.111266591    
서울특별시 동작구 사당동 206-12,서울특별시 동작구 사당로4길 13 (사당동),세종세탁,196942.700886457    ,442766.071706785    
서울특별시 동작구 사당동 169-8,"서울특별시 동작구 사당로17길 52, A동 403-1호 (사당동, 대림상가)",성미세탁,197545.985381694    ,442685.886949892    
서울특별시 서초구 서초동 1480-1 두현빌딩 104호,"서울특별시 서초구 반포대로9길 75, 104호 (서초동, 두현빌딩)",현대 베스트 세탁소,200590.783332239    ,442264.8692763      
서울특별시 서초구 방배동 2626-1 방배래미안아파트상가 202호,"서울특별시 서초구 방배선행길 8 (방배동,방배래미안아파트상가 202호)",래미안세탁,198468.076641337    ,441248.720166519    
서울특별시 동작구 동작동 333 이수힐스테이트상가 209동 128호,"서울특별시 동작구 동작대로39길 22, 209동 128호 (동작동, 이수힐스테이트상가)",아트크린,198161.292479758    ,443614.335996111    
서울특별시 동작구 신대방동 719 동작쌍떼빌106동 113호,"서울특별시 동작구 신대방1가길 38 (신대방동, 동작쌍떼빌106동 113호)",쌍떼빌명품세탁,191691.678396263    ,442818.113681285    
서울특별시 동작구 사당동 1150 삼성그린뷰 상가 상가동 103호,"서울특별시 동작구 남부순환로255길 21, 상가동 103호 (사당동, 삼성그린뷰 상가 )",삼익명품세탁,197212.097911311    ,441679.709963705    
서울특별시 동작구 노량진동 257-2,"서울특별시 동작구 노량진로8길 46, 1층 (노량진동)",유경빨래방,194433.201164288    ,445569.92313256     
서울특별시 동작구 사당동 1134 경남아너스빌 아파트,"서울특별시 동작구 사당로9가길 82, 상가동 108호 (사당동, 경남아너스빌 아파트)",대아세탁,197083.024969455    ,442894.978971331    
서울특별시 동작구 상도동 214-319 1층 102호,"서울특별시 동작구 양녕로22가길 68, 1층 102호 (상도동)",약수세탁,194992.325447224    ,443873.943154239    
서울특별시 동작구 사당동 442-13,"서울특별시 동작구 사당로20라길 33, 1층 (사당동)",OK세탁소,197639.733575873    ,441846.713458374    
서울특별시 동작구 상도동 531 상도엠코타운 센트럴파크,"서울특별시 동작구 상도로 346-1, 3동 2층 206호 (상도동, 상도엠코타운 센트럴파크)",엠코세탁,195585.914045797    ,443690.595413251    
서울특별시 동작구 사당동 1157 이수역리가아파트,"서울특별시 동작구 사당로27길 130, 주상가동 B202호 (사당동, 이수역리가아파트)",리가세탁,197617.874056258    ,443032.713810629    
서울특별시 서초구 방배동 876-26 1층 101호,"서울특별시 서초구 서초대로27길 7 (방배동,1층 101호)",메니아크린,199463.408639252    ,442921.017316527    
서울특별시 서초구 서초동 1328-11 대우도씨에빛2 지하1층 B107호,"서울특별시 서초구 강남대로 359 (서초동,대우도씨에빛2 지하1층 B107호)",화이트명품세탁,202459.257859185    ,443620.263219246    
서울특별시 강동구 길동 340-9 102호,"서울특별시 강동구 천중로51길 36 (길동,102호)",제일세탁소,212710.088819492    ,448905.34437825     
서울특별시 강동구 천호동 163-13,서울특별시 강동구 진황도로 49 (천호동),금성세탁소,211651.246052483    ,448428.58221003     
서울특별시 강동구 천호동 221-1,서울특별시 강동구 구천면로42길 46 (천호동),아름세탁,211985.961733986    ,449247.169136059    
서울특별시 강동구 천호동 243-168 104호,"서울특별시 강동구 구천면로 340, 104호 (천호동)",보름세탁소,212034.357166905    ,449686.625145484    
서울특별시 강동구 둔촌동 511-0,서울특별시 강동구 양재대로96길 36 (둔촌동),라이프세탁소,212229.300636841    ,447450.679984167    
서울특별시 강동구 천호동 528-2 삼성아상가  203호,"서울특별시 강동구 성안로25길 6 (천호동,삼성아상가  203호)",삼성컴퓨터크리닝,211836.521167365    ,448398.548736864    
서울특별시 강동구 성내동 288-38,서울특별시 강동구 천호옛8길 49 (성내동),화성사,211054.529321698    ,447815.110427194    
서울특별시 강동구 성내동 416-11 동일(아)상가106호,"서울특별시 강동구 풍성로56길 15 (성내동,동일(아)상가106호)",동현사,211870.943422602    ,447354.625657457    
서울특별시 강동구 천호동 29-1,서울특별시 강동구 상암로41길 50 (천호동),명성사,212415.528861058    ,449574.518006365    
서울특별시 강동구 천호동 304-18,서울특별시 강동구 구천면로41길 63 (천호동),중앙세탁소,211481.291486775    ,449477.12138385     
서울특별시 강동구 길동 248-2,서울특별시 강동구 양재대로110길 18 (길동),영광세탁소,212319.903864416    ,448134.277412221    
서울특별시 강동구 암사동 421-10 1층,"서울특별시 강동구 암사길 104 (암사동,1층)",영동세탁소,212314.137098852    ,449896.588416673    
서울특별시 강동구 천호동 325-1,서울특별시 강동구 천중로3길 12 (천호동),일광사,210902.218153467    ,449330.294369248    
서울특별시 강동구 천호동 18-160,서울특별시 강동구 양재대로133길 56 (천호동),백양사,212318.185186889    ,449550.353261006    
서울특별시 강동구 천호동 144-20,서울특별시 강동구 성안로31길 30 (천호동),로얄사,211869.970333333    ,448733.109666667    
서울특별시 강동구 길동 374-9,서울특별시 강동구 양재대로115길 50 (길동),빨래마을,212091.725921       ,448590.625878109    
서울특별시 강동구 길동 395-19,서울특별시 강동구 양재대로112길 25 (길동),그린사,212408.54776669     ,448281.298034865    
서울특별시 강동구 길동 359-1,서울특별시 강동구 천중로50길 27 (길동),백양사,212550.701849808    ,448595.186439785    
서울특별시 강동구 천호동 303-4 1층,"서울특별시 강동구 구천면로41길 41, 1층 (천호동)",우리세탁소,211570.753360532    ,449428.320335189    
서울특별시 강동구 천호동 18-46 1층,"서울특별시 강동구 구천면로64길 22, 1층 (천호동)",일광세탁소,212282.432681366    ,449713.30728112     
서울특별시 강동구 성내동 36-5,서울특별시 강동구 천호옛12길 21 (성내동),평화사,211038.291568229    ,448077.458649717    
서울특별시 강동구 고덕동 298,서울특별시 강동구 고덕로 295-45 (고덕동),사회복지법인우성재단 라온클린패밀리,213956.591228179    ,450611.416254324    
서울특별시 강동구 성내동 226-28,"서울특별시 강동구 풍성로37가길 30, 1층 (성내동)",삼성세탁소,211236.134779636    ,447863.441969186    
서울특별시 강동구 암사동 675 힐스테이트 강동 리버뷰,"서울특별시 강동구 올림픽로91길 30, 상가동 109호 (암사동, 힐스테이트 강동 리버뷰)",임광,211008.86378113     ,449627.845219378    
서울특별시 강동구 암사동 433-76,서울특별시 강동구 구천면로57길 22 (암사동),일광세탁,212081.171568034    ,449870.107015654    
서울특별시 강동구 길동 384-5 골드빌103동상가106호,"서울특별시 강동구 성안로 170 (길동,골드빌103동상가106호)",골드빌고급세탁,211954.944703269    ,448428.191227654    
서울특별시 강동구 천호동 163-14 우정에쉐르 1층 104호,"서울특별시 강동구 진황도로31길 5 (천호동, 우정에쉐르 1층 104호)",크린나이스 강동점,211707.791366915    ,448419.291729376    
서울특별시 강동구 성내동 590 성내동삼성아파트,"서울특별시 강동구 풍성로 136, 성내동삼성아파트 상가동 105호 (성내동)",삼성세탁소,211066.384353658    ,447620.18848462     
서울특별시 강동구 성내동 320-23,서울특별시 강동구 천호옛길 25 (성내동),커먼크린,210702.347047613    ,447745.615884929    
서울특별시 강동구 성내동 27-11,서울특별시 강동구 천호옛12길 55 (성내동),미성세탁소,211199.659717327    ,448073.083641886    
서울특별시 강동구 성내동 446-1,서울특별시 강동구 양재대로85길 75 (성내동),뉴현대세탁,211472.295450644    ,447002.595464207    
서울특별시 강동구 암사동 509 선사현대아파트상가 101동 129호,"서울특별시 강동구 상암로 11, 101동 129호 (암사동,선사현대아파트상가)",라벤데리아,211047.878697259    ,450021.504957301    
서울특별시 강동구 명일동 341 1층 (상암로51길 12),"서울특별시 강동구 상암로51길 12 (명일동,1층 (상암로51길 12))",뉴썬크린세탁,212850.497228756    ,449428.883585915    
서울특별시 강동구 성내동 501-11,"서울특별시 강동구 성안로13길 14, 지하1~1층 (성내동)",크린토피아 강동지사,211555.66855722     ,447711.254373702    
서울특별시 강동구 천호동 568 상가 106호,"서울특별시 강동구 올림픽로89길 57 (천호동,상가 106호)",화이트크리닝,210829.355904053    ,449570.422107527    
서울특별시 강동구 천호동 364-1,서울특별시 강동구 천중로16길 9 (천호동),하나,211377.494061193    ,449138.09792124     
서울특별시 강동구 암사동 413-3 프라이어팰리스상가 119-1  1층,"서울특별시 강동구 고덕로 140 (암사동,프라이어팰리스상가 119-1  1층)",한강세탁소,212366.840633987    ,450251.758832252    
서울특별시 강동구 둔촌동 135-1 현대상가108호,"서울특별시 강동구 진황도로 215-7 (둔촌동, 현대상가108호)",백성세탁,212736.206796673    ,447245.575629773    
서울특별시 강동구 암사동 414-18 강동롯데캐슬퍼스트상가113호,"서울특별시 강동구 고덕로 133 (암사동,강동롯데캐슬퍼스트상가113호)",롯데세탁,212334.9584644      ,450346.790651613    
서울특별시 강동구 강일동 674 강일리버파크 3단지 상가 203호,"서울특별시 강동구 아리수로93길 40 (강일동,강일리버파크 3단지 상가 203호)",강일명품세탁,215366.063352066    ,451618.231227225    
