기관명,병원분류명,주소,병원경도,병원위도
가산디지털내과의원,의원,"서울특별시 금천구 가산디지털1로 171, 가산 에스케이 브이원 센터 118호 (가산동)",126.880662051163,37.4808318534376
광화문허브한의원,한의원,"서울특별시 중구 무교로 19, 더익스체인지서울몰 4층 (무교동)",126.97898707560448,37.56763335699527
광혜안과의원,의원,서울특별시 강남구 남부순환로 2912,127.05611405159809,37.49068219947121
가산본튼튼의원,의원,"서울특별시 금천구 벚꽃로 298, 대륭포스트타워6차 209,211,212호 (가산동)",126.883871693415,37.4814401689835
가산성모정신건강의학과의원,의원,"서울특별시 금천구 가산디지털1로 186, 제이플라츠 516호 (가산동)",126.881581110867,37.4819130872905
김치과의원,치과의원,"서울특별시 마포구 마포대로 68, 5층 505호 (도화동, 마포아크로타워)",126.948897374412,37.5413421541668
가산시그니처정형외과의원,의원,"서울특별시 금천구 가산디지털2로 144, 현대테라타워 가산DK 2층 211,212,213,214호 (가산동)",126.879311225819,37.4810281626186
김영명이비인후과의원,의원,"서울특별시 성북구 화랑로11길 35, (하월곡동)",127.042109752805,37.6038636712014
교대한의원,한의원,"서울특별시 서초구 서초중앙로20길 21, 202호호 (서초동, 우정빌딩)",127.0152610295,37.4924042172
국보한의원,한의원,서울특별시 광진구 아차산로36길 35 자양우성7차아파트 상가동 303호 (자양동),127.074101307304,37.5370797649685
구명진이비인후과의원,의원,"서울특별시 서초구 신반포로19길 10, H동 13-2호 (반포동, 반포아파트상가)",126.98674005822598,37.50103880518291
(의)열린의료재단미아열린의원,의원,"서울특별시 강북구 도봉로 213, 하당빌딩 3,4층 (미아동)",127.025262715454,37.6276013250761
365아이디의원,의원,"서울특별시 양천구 등촌로 2, 202호 (목동)",126.8643914298,37.530324503
김석근한의원,한의원,"서울특별시 강남구 선릉로 707, 2층 (논현동)",127.04138705758636,37.51780269853862
노명복정형외과의원,의원,"서울특별시 광진구 긴고랑로 32, 지하1, 1, 3층 (중곡동)",127.079801102078,37.5629542522925
e사랑치과의원,치과의원,서울특별시 도봉구 도봉로 618 (창동),127.041882760628,37.6594965689746
가산안과의원,의원,"서울특별시 금천구 가산디지털1로 168, 우림라이온스밸리 A동 1층 110호 (가산동)",126.88205781660236,37.480883711436405
365엠씨(mc)람스에스씨(SC)의원,의원,"서울특별시 서초구 강남대로 437, 대원빌딩 3층 (서초동)",127.025511220431,37.5013634093685
가산연세의원,의원,"서울특별시 금천구 가산디지털1로 186, 제이플라츠 2층 (가산동)",126.881581110867,37.4819130872905
노원진마취통증의학과의원,의원,"서울특별시 노원구 공릉로 105, 성종빌딩 2,3층 (공릉동)",127.077885277951,37.6196132389484
가산연합의원,의원,"서울특별시 금천구 가산디지털1로 186, 제이플라츠 403호 (가산동)",126.881581110867,37.4819130872905
가산테라치과의원,치과의원,"서울특별시 금천구 디지털로10길 78, 가산테라타워 231,232호 (가산동)",126.889614189767,37.4745325914718
가산퍼스트정형외과의원,의원,"서울특별시 금천구 벚꽃로36길 30, 207~214호 (가산동)",126.885102981454,37.480670830247
가산한의원,한의원,"서울특별시 금천구 가산디지털1로 168, 우림라이온스밸리 A동 101호 (가산동)",126.882116955111,37.48079195349951
가슴편한내과의원,의원,"서울특별시 강남구 봉은사로 327, 궁도빌딩 4층 (논현동)",127.042653360305,37.5101865123901
김동기치과의원,치과의원,"서울특별시 금천구 시흥대로 220, (시흥동)",126.90142428319308,37.45355937427341
가암성형외과의원,의원,"서울특별시 강남구 논현로171길 15, 카로시티1 2층 201,202,207호 (신사동)",127.02714259476,37.5254874291428
가암염원석성형외과의원,의원,"서울특별시 강남구 논현로171길 15, 카로시티1 5층 (신사동)",127.02714259476,37.5254874291428
누리꿈경희한의원,한의원,"서울특별시 마포구 월드컵북로54길 17, 303호 (상암동, 사보이시티DMC)",126.8885490869,37.5813245858
가야내과의원,의원,"서울특별시 서초구 방배로 225, 성은빌딩 3,6층 (방배동)",126.989783057865,37.493164129969
가야성모안과의원,의원,서울특별시 서초구 방배로 225 가야메디컬 5층 (방배동),126.989783057865,37.493164129969
가야성모의원,의원,"서울특별시 서초구 동광로18길 55, 2층 (방배동)",126.992306606762,37.4891650193791
가야성모정형외과의원,의원,"서울특별시 서초구 방배로 225, 성은빌딩 4층 (방배동)",126.989783057865,37.493164129969
가야소아청소년과의원,의원,"서울특별시 서초구 방배로 225, 2층 (방배동, 남전빌딩)",126.989783057865,37.493164129969
그레이스미의원,의원,"서울특별시 동대문구 전농로 36, 답십리포레스트스퀘어 2층 202호 (답십리동)",127.05740663686332,37.568010500056864
김영우신경정신과의원,의원,서울특별시 강북구 도봉로 321,127.024097672622,37.6369383051124
강남아산재활의학과의원,의원,"서울특별시 강남구 개포로110길 43, 2층 (일원동, 개포한신아파트)",127.08045938018688,37.4911145926131
가야치과병원,치과병원,"서울특별시 서초구 방배로 177, 4~6층 (방배동)",126.99228929275,37.4892992684081
김지수치과의원,치과의원,서울특별시 영등포구 63로 45,126.937326091368,37.5213527337159
김용훈정형외과의원,의원,"서울특별시 강남구 언주로30길 10, 현대비전21 310호 (도곡동)",127.05155394203,37.4873386711834
김화규치과의원,치과의원,"서울특별시 중구 소공로 35, 307호 (회현동1가, 롯데캐슬아이리스 상가동)",126.981744459746,37.5582247092319
(의)열린의료재단상봉열린의원,의원,"서울특별시 중랑구 면목로 492, 주연빌딩 7,8 일부층 (상봉동)",127.085969061555,37.5959045781572
김용철외과의원,의원,서울특별시 동작구 동작대로 51 (사당동),126.98148961003052,37.48118800353197
가든치과의원,치과의원,"서울특별시 마포구 마포대로 52, 204호 (도화동, 고려아카데미텔)",126.947689016504,37.5403810692015
김승만내과의원,의원,"서울특별시 강북구 삼양로 294 (수유동, 김승만내과의원)",127.01808948078344,37.62967968685413
김재형치과의원,치과의원,"서울특별시 송파구 올림픽로4길 17 (잠실동, 아시아선수촌A 중심상가 314호)",127.076519720568,37.5086522270455
남삼극비뇨기과의원,의원,서울특별시 동대문구 망우로 123 (휘경동),127.06659655052,37.591711720367
김정범치과의원,치과의원,서울특별시 용산구 한남대로 57,127.00715594761296,37.5335533053688
글로리성형외과의원,의원,"서울특별시 강남구 강남대로 616, 12층 (신사동, 신사미타워)",127.019799659,37.5168568304
가야치과의원,치과의원,"서울특별시 송파구 오금로35길 17, 207-1호 (오금동, 현대아파트상가)",127.127363436377,37.5063971034072
가양메트로정형외과의원,의원,"서울특별시 강서구 양천로 476, 금부빌딩 4층 (등촌동)",126.853271958466,37.5616001805127
가양바른성모정형외과의원,의원,"서울특별시 강서구 화곡로68길 3, 307, 501~504호 (등촌동)",126.854737852729,37.5595836717982
가양베스트한의원,한의원,"서울특별시 강서구 양천로 492, 2층 202호 (등촌동, 길훈엔트런스빌)",126.8545572403663,37.56086385048082
김능원치과의원,치과의원,서울특별시 영등포구 국제금융로8길 34,126.92726564582613,37.52020619146816
내일내과의원,의원,"서울특별시 강북구 솔샘로 254 (미아동, 삼양아케이트)",127.020743950051,37.6193297017502
GSR(지에스알)재활의학과의원,의원,"서울특별시 서초구 서초대로77길 5, 8층 (서초동)",127.026394763383,37.4983516923932
가양삼성정형외과의원,의원,"서울특별시 강서구 양천로 490, 401, 501호 (등촌동)",126.854472954474,37.5610683674353
가양성모내과의원,의원,"서울특별시 강서구 화곡로68길 3, 401호, 404~407호 (등촌동)",126.854737852729,37.5595836717982
노규식공부두뇌연구원,의원,서울특별시 강남구 도곡로 409  (대치동),127.055167024731,37.4973692137569
가양한의원,한의원,"서울특별시 강서구 양천로 461, 주영빌딩 2층 (가양동)",126.852223862157,37.5630457825024
가연관악산부인과의원,의원,"서울특별시 관악구 남부순환로 1838, C.S타워 4~7,14층 (봉천동)",126.953962484327,37.480431385536
김내과의원,의원,서울특별시 금천구 독산로 174  (독산동),126.90436002558992,37.46281699219009
나동규한의원,한의원,"서울특별시 강남구 선릉로 323 (역삼동, 샘클리닉 3층일부)",127.05156773925718,37.49836221702344
다미한의원,한의원,서울특별시 관악구 장군봉1길 46 (봉천동),126.942511458125,37.48155839647
가온경희한의원,한의원,"서울특별시 강남구 선릉로 654, 예인빌딩 401호 (삼성동)",127.04236736597638,37.51507411222644
노보믹스의원,의원,"서울특별시 영등포구 당산로 171, 금강 펜테리움 IT타워 2층 207호 (당산동4가)",126.898098316969,37.5299719575976
홍익한의원,한의원,"서울특별시 노원구 한글비석로 396, 108동 232호 (상계동, 벽산아파트)",127.07336106376285,37.66127666645846
김기환치과의원,치과의원,"서울특별시 서초구 신반포로 31, 1동 301호 (반포동, 반포아파트상가)",126.9880484082,37.5017606505
김한욱치과의원,치과의원,"서울특별시 금천구 남부순환로 1386, (독산동)",126.904738127054,37.4797384491569
가온삼성비뇨의학과의원,의원,"서울특별시 성동구 독서당로 302, 3층 01호 (금호동4가)",127.02273086562,37.5476110768479
노원성모안과의원,의원,서울특별시 노원구 동일로 1101 (공릉동),127.071009933961,37.6282542576144
김진수한의원,한의원,서울특별시 강북구 삼양로139나길 17-7 (수유동),127.01173028818404,37.64837772800016
가온유외과의원,의원,"서울특별시 강서구 공항대로 168, 405~407호 (마곡동)",126.826136981493,37.5592736391913
가온자리한의원,한의원,"서울특별시 서초구 강남대로 589, 멀버리힐스 제2동 2층 205호 (잠원동)",127.039273512676,37.4705783117857
김선태내과의원,의원,서울특별시 서초구 동작대로 120 (방배동),126.9827092747,37.48725017369999
나무의원,의원,"서울특별시 송파구 마천로 29, 5층 (방이동)",127.1242424554,37.509531057
김정일안과의원,의원,"서울특별시 은평구 서오릉로 138, 3층 (대조동)",126.91780660421884,37.61118220029296
남구로호담치과의원,치과의원,"서울특별시 구로구 구로동로26길 36, 201호 (구로동)",126.886003737979,37.4900443472936
김미경소아과의원,의원,"서울특별시 은평구 진흥로 150, 2층 (녹번동)",126.92664318023364,37.60864363301705
누가이비인후과의원,의원,"서울특별시 성북구 오패산로 69, 4층 (하월곡동)",127.036026083357,37.6082031403387
가온정신건강의학과의원,의원,"서울특별시 광진구 아차산로 237, 삼진빌딩 4층 401호 (화양동)",127.069747255704,37.5404985583829
가우디치과의원,치과의원,"서울특별시 강남구 테헤란로 520, 삼안빌딩 4층 (대치동)",127.061059386179,37.5078269000485
강남푸른안과의원,의원,"서울특별시 강남구 강남대로 372, FINE TOWER 7층 (역삼동)",127.029070411585,37.4960350270018
가원한의원,한의원,"서울특별시 강남구 학동로 342, 에스케이 허브블루 303~304호 (논현동)",127.04085709882408,37.51675051104845
홍익한의원,한의원,"서울특별시 송파구 가락로 209, 3층 (송파동)",127.11614965060916,37.50720028452854
0236607779,의원,"서울특별시 강서구 화곡로68길 102, 서울시니어스가양타워 101,지103회외층 1호 (등촌동)",126.859331594729,37.5569887781271
가유한의원,한의원,"서울특별시 강동구 동남로75길 27, 고덕역갑을명가시티 오피스텔 2층 2-5,2-6호 (명일동)",127.1546369509144,37.553957745864295
가은치유한의원,한의원,"서울특별시 강남구 선릉로 427, 7층 (역삼동)",127.049314853598,37.5030603030703
가은한의원,한의원,"서울특별시 동대문구 답십리로30길 51, 1층 (답십리동)",127.04753040599132,37.5730424428542
김영수한의원,한의원,"서울특별시 중랑구 동일로 932, 202동 214호 (묵동, 묵동자이프라자)",127.07751937875044,37.61357270500403
닥터김마취통증의학과의원?한의원,의원,"서울특별시 동대문구 이문로 136, 2층 F2-3,F2-4호 (이문동, 이문동 웰츠타워)",127.061885756308,37.5984917221
닥터김마취통증의학과의원?한의원,한의원,"서울특별시 동대문구 이문로 136, 2층 F2-3,F2-4호 (이문동, 이문동 웰츠타워)",127.0618735167,37.5984798354
